loan_amnt,term,int_rate,credit,emp_length,home_ownership,annual_inc,dti,bad_loans
10875, 36 months,12.84,4,10,RENT,41500.0,13.76,1
8000, 36 months,13.85,4,1,RENT,42000.0,10.83,1
16000, 60 months,13.49,4,2,RENT,60000.0,21.7,0
4900, 36 months,6.99,6,8,MORTGAGE,90000.0,15.25,0
6000, 36 months,11.49,5,7,MORTGAGE,48000.0,23.57,1
10000, 60 months,13.68,4,9,MORTGAGE,65000.0,20.51,1
25000, 36 months,7.9,6,10,MORTGAGE,156000.0,13.59,0
7500, 60 months,13.35,4,2,RENT,62000.0,20.25,1
1250, 36 months,19.29,2,4,MORTGAGE,33000.0,12.07,0
1000, 36 months,11.49,5,0,RENT,16800.0,8.5,0
11000, 36 months,10.99,5,5,MORTGAGE,80000.0,4.26,0
3600, 36 months,8.9,6,4,RENT,18700.0,3.27,0
8200, 36 months,6.62,6,1,RENT,40000.0,11.1,0
8400, 36 months,11.71,5,3,RENT,41000.0,18.06,0
2400, 36 months,9.91,5,11,MORTGAGE,91000.0,10.95,0
6000, 36 months,22.4,2,11,RENT,76000.0,7.11,1
20050, 36 months,19.2,3,6,RENT,45000.0,17.15,1
34000, 36 months,9.91,5,5,MORTGAGE,160000.0,23.61,0
20000, 60 months,17.49,3,8,MORTGAGE,48500.0,13.86,1
25000, 36 months,11.26,5,10,MORTGAGE,84000.0,7.0,1
15000, 36 months,12.42,5,8,MORTGAGE,61000.0,17.35,0
3000, 60 months,14.27,4,0,RENT,15240.0,4.25,0
10000, 36 months,8.94,6,9,MORTGAGE,180000.0,4.33,1
10000, 36 months,6.62,6,4,RENT,74000.0,17.11,0
3250, 36 months,14.35,4,5,RENT,10200.0,14.82,1
6000, 36 months,6.03,6,11,MORTGAGE,110000.0,1.32,0
27000, 60 months,18.49,3,7,MORTGAGE,83004.0,14.62,0
10000, 36 months,15.61,4,8,MORTGAGE,53000.0,29.21,1
14000, 36 months,10.65,5,3,OWN,35000.0,13.44,1
15000, 36 months,15.96,4,7,RENT,48000.0,14.78,0
15000, 36 months,11.03,4,6,MORTGAGE,67200.0,15.5,1
18250, 36 months,16.82,2,0,MORTGAGE,48000.0,18.68,1
12000, 36 months,12.42,5,4,RENT,37076.0,10.52,0
1800, 36 months,11.49,5,5,RENT,34000.0,20.12,0
12000, 36 months,7.68,6,6,MORTGAGE,69996.0,12.62,1
4200, 36 months,6.97,6,11,OWN,34000.0,16.73,1
5000, 36 months,13.72,4,5,RENT,28000.0,12.21,1
3000, 36 months,11.49,5,4,RENT,34580.0,6.35,1
9000, 36 months,7.51,6,8,MORTGAGE,125000.0,9.16,0
7200, 36 months,6.62,6,7,OWN,74004.0,14.97,0
35000, 60 months,20.25,1,3,RENT,88000.0,11.71,1
15000, 36 months,8.49,6,5,MORTGAGE,78000.0,16.51,0
5500, 36 months,10.99,5,6,MORTGAGE,20400.0,21.59,0
3500, 36 months,13.68,4,6,MORTGAGE,60000.0,22.18,1
3000, 36 months,12.42,5,6,RENT,90000.0,6.25,0
6075, 36 months,15.8,4,11,OWN,21500.0,10.72,1
35000, 60 months,17.27,3,5,RENT,97000.0,22.75,0
8400, 60 months,13.98,4,6,RENT,72000.0,15.02,1
10000, 36 months,10.99,5,11,RENT,60000.0,17.6,1
7600, 36 months,6.62,6,4,OWN,28000.0,18.94,0
2800, 36 months,21.7,2,9,MORTGAGE,21996.0,7.58,1
15000, 60 months,18.54,1,4,RENT,60000.0,14.54,1
4800, 36 months,17.49,3,6,OWN,52800.0,5.77,0
9000, 36 months,9.91,5,3,RENT,30000.0,17.64,0
22875, 60 months,13.67,5,11,MORTGAGE,52000.0,32.52,1
8000, 60 months,13.49,4,9,MORTGAGE,29056.0,16.07,1
6000, 36 months,18.25,3,3,RENT,90000.0,9.47,1
14000, 36 months,11.48,5,5,MORTGAGE,109000.0,21.29,1
8000, 36 months,6.03,6,11,RENT,35000.0,21.33,0
8000, 36 months,15.88,4,3,RENT,54800.0,19.25,1
5400, 36 months,17.1,4,7,MORTGAGE,55000.0,16.36,1
3000, 36 months,6.62,6,4,RENT,47000.0,20.04,0
10000, 36 months,10.38,5,7,MORTGAGE,125000.0,21.89,1
5000, 36 months,15.23,4,4,RENT,29000.0,21.14,0
10000, 36 months,18.25,3,11,RENT,37000.0,25.82,1
14000, 36 months,15.62,3,7,MORTGAGE,66675.0,6.32,0
12000, 60 months,13.61,4,8,RENT,32918.0,10.97,1
23075, 60 months,14.79,4,5,MORTGAGE,130000.0,5.04,0
6500, 36 months,5.79,6,3,MORTGAGE,66000.0,4.56,1
25000, 36 months,7.49,6,4,MORTGAGE,53148.0,17.05,1
13200, 36 months,16.29,3,0,MORTGAGE,49800.0,23.23,1
3200, 36 months,8.49,6,2,RENT,18000.0,11.27,0
12000, 60 months,16.2,4,11,MORTGAGE,54000.0,33.24,1
3600, 36 months,15.27,4,10,RENT,50000.0,11.83,0
7000, 36 months,11.49,5,11,MORTGAGE,69600.0,8.09,1
8575, 36 months,23.1,2,1,OWN,60000.0,21.01,1
5600, 36 months,14.91,3,3,RENT,66500.0,12.85,1
17000, 60 months,17.14,2,5,RENT,35000.0,22.87,1
24000, 36 months,8.9,6,11,MORTGAGE,116400.0,3.94,1
15000, 36 months,10.99,5,2,RENT,86000.0,11.62,1
5400, 36 months,13.55,3,8,MORTGAGE,31600.0,3.11,1
18000, 60 months,24.08,1,8,RENT,55000.0,15.91,1
20000, 36 months,11.99,5,6,MORTGAGE,100970.0,3.55,1
16800, 36 months,16.77,3,7,RENT,75000.0,7.34,1
35000, 36 months,15.61,4,7,MORTGAGE,110000.0,32.93,1
12000, 60 months,13.49,4,1,MORTGAGE,119004.0,16.74,0
14000, 60 months,12.42,5,7,MORTGAGE,73000.0,18.84,0
10000, 36 months,15.31,3,4,MORTGAGE,40000.0,14.31,1
4500, 36 months,8.49,6,5,RENT,55000.0,2.31,0
30000, 60 months,21.28,1,1,RENT,137000.0,8.73,0
2500, 36 months,15.99,3,1,OWN,36000.0,4.8,1
7200, 36 months,5.42,6,11,MORTGAGE,36000.0,8.57,0
8000, 60 months,16.4,2,10,RENT,36996.0,17.48,1
7000, 60 months,15.99,3,3,MORTGAGE,94500.0,21.22,0
6500, 60 months,11.12,5,1,RENT,23400.0,12.77,1
21250, 60 months,20.99,1,2,MORTGAGE,72000.0,21.63,0
25475, 60 months,23.4,2,5,MORTGAGE,58200.0,24.12,1
8000, 36 months,7.9,6,1,RENT,72000.0,1.33,0
7800, 60 months,11.99,5,3,RENT,40560.0,21.12,1
6000, 36 months,10.65,5,2,RENT,45000.0,15.41,0
4375, 36 months,14.47,4,11,RENT,16392.0,25.08,1
8575, 36 months,16.2,4,2,RENT,38000.0,7.42,1
18000, 36 months,7.9,6,11,MORTGAGE,80000.0,20.05,0
7925, 36 months,15.27,4,5,RENT,30000.0,23.6,1
2000, 36 months,12.69,5,11,RENT,38400.0,21.06,0
7100, 36 months,16.77,3,2,MORTGAGE,33000.0,24.0,0
6625, 36 months,18.61,0,1,MORTGAGE,155000.0,28.17,1
12000, 60 months,14.46,3,7,RENT,50000.0,13.27,1
13475, 36 months,10.65,5,7,RENT,35000.0,22.83,0
4000, 36 months,16.29,3,0,RENT,175000.0,0.29,0
8325, 36 months,15.76,1,4,MORTGAGE,50000.0,21.5,1
10625, 36 months,13.06,4,9,OWN,25000.0,15.07,1
25975, 60 months,22.4,2,1,RENT,58000.0,7.34,1
30000, 36 months,10.59,5,5,MORTGAGE,275000.0,8.15,0
10000, 36 months,13.49,4,11,MORTGAGE,50000.0,5.88,0
9600, 36 months,14.27,4,2,RENT,25000.0,14.5,0
18825, 36 months,16.2,4,2,MORTGAGE,42000.0,7.51,1
18000, 60 months,15.27,4,9,RENT,50000.0,22.08,1
25000, 60 months,18.62,1,11,RENT,100000.0,17.93,1
16000, 36 months,7.9,6,10,MORTGAGE,70000.0,9.0,0
11100, 36 months,13.47,4,1,MORTGAGE,58000.0,21.27,1
2000, 36 months,12.35,5,11,MORTGAGE,85000.0,23.1,1
15000, 36 months,15.33,3,4,OWN,85000.0,22.63,1
9600, 36 months,5.99,6,5,MORTGAGE,96000.0,1.6,0
12000, 36 months,10.99,5,3,RENT,95000.0,4.57,0
25000, 60 months,21.28,1,11,RENT,76000.0,19.25,1
2400, 36 months,19.52,3,3,RENT,24000.0,14.9,1
27600, 60 months,11.71,5,6,MORTGAGE,48000.0,17.45,1
16500, 60 months,11.71,5,7,RENT,38400.0,5.81,0
12000, 36 months,15.62,3,11,MORTGAGE,78000.0,7.18,0
10000, 60 months,16.49,3,8,MORTGAGE,100008.0,9.64,0
30000, 60 months,24.5,1,11,OWN,75000.0,22.98,1
16000, 36 months,12.99,4,3,RENT,45000.0,16.13,0
7200, 36 months,12.69,5,4,RENT,52000.0,5.65,0
7500, 36 months,8.9,6,9,RENT,55000.0,1.9,0
16000, 60 months,16.29,3,11,MORTGAGE,66000.0,28.53,1
15000, 36 months,7.9,6,4,RENT,43000.0,19.4,0
20000, 36 months,13.68,4,11,MORTGAGE,63000.0,23.41,1
9250, 36 months,10.59,5,2,RENT,40000.0,22.38,1
6400, 36 months,7.51,6,11,OWN,44000.0,24.33,0
25000, 60 months,10.65,5,7,MORTGAGE,86923.0,7.88,0
7500, 36 months,15.61,4,11,MORTGAGE,72800.0,17.03,1
4000, 36 months,10.99,5,3,MORTGAGE,98004.0,9.48,0
17950, 60 months,17.1,4,6,MORTGAGE,80000.0,25.34,1
10075, 60 months,12.42,5,1,OWN,25000.0,25.87,0
5000, 36 months,6.03,6,7,RENT,37500.0,15.74,0
12875, 36 months,15.31,3,1,RENT,50000.0,24.17,1
5200, 36 months,13.49,4,1,RENT,24000.0,17.95,0
2800, 36 months,16.0,3,4,RENT,33396.0,14.77,1
14675, 60 months,16.89,3,1,RENT,25164.0,19.41,1
8875, 36 months,19.05,3,3,RENT,25688.0,25.13,1
3000, 36 months,10.99,5,6,RENT,85000.0,10.52,0
5000, 36 months,15.33,3,11,OWN,55000.0,21.1,1
28000, 60 months,15.88,4,11,RENT,88800.0,27.65,1
14400, 60 months,16.49,3,4,MORTGAGE,65996.0,9.29,0
6400, 60 months,15.21,3,5,RENT,35000.0,12.75,1
6075, 36 months,19.52,3,5,RENT,25000.0,13.97,1
3000, 36 months,11.71,5,1,RENT,36000.0,17.67,0
23675, 60 months,16.77,3,3,MORTGAGE,41000.0,14.25,0
9300, 60 months,14.27,4,11,MORTGAGE,75000.0,3.62,0
4000, 36 months,7.49,6,3,RENT,23400.0,3.33,0
12600, 36 months,12.42,5,11,OWN,38000.0,23.73,1
28000, 60 months,18.79,2,7,RENT,92000.0,0.33,0
35000, 60 months,18.79,2,11,OWN,130000.0,3.25,0
18000, 36 months,11.99,5,6,MORTGAGE,156000.0,12.49,0
1925, 36 months,12.92,3,2,RENT,31000.0,21.65,1
10625, 36 months,7.51,6,6,MORTGAGE,23000.0,18.89,0
3500, 36 months,16.29,3,4,MORTGAGE,50000.0,0.0,1
8000, 36 months,5.99,6,3,MORTGAGE,88000.0,0.55,0
15000, 36 months,10.99,5,6,RENT,42000.0,21.31,0
3000, 36 months,10.65,5,11,MORTGAGE,60000.0,0.5,0
5000, 36 months,8.49,6,6,OWN,75000.0,11.41,0
16000, 60 months,15.88,4,5,MORTGAGE,55000.0,9.29,1
10000, 36 months,13.49,4,6,RENT,38000.0,12.95,0
5200, 36 months,17.1,4,0,RENT,30348.0,19.57,1
2800, 36 months,16.29,3,3,RENT,43200.0,3.94,1
6000, 36 months,10.91,4,1,RENT,7000.0,8.57,1
11750, 36 months,8.9,6,10,MORTGAGE,49000.0,16.56,0
8875, 36 months,10.65,5,7,MORTGAGE,40000.0,11.31,1
35000, 60 months,19.69,2,7,MORTGAGE,93000.0,24.44,0
12000, 60 months,8.49,6,6,MORTGAGE,100000.0,15.68,0
10175, 36 months,12.99,4,8,MORTGAGE,60000.0,0.72,0
22500, 60 months,10.99,5,6,MORTGAGE,93600.0,3.55,0
5000, 36 months,7.49,6,1,MORTGAGE,28800.0,14.63,0
16000, 36 months,17.99,2,11,MORTGAGE,64000.0,17.61,0
12000, 36 months,8.9,6,4,RENT,32000.0,6.75,1
15000, 36 months,12.12,5,11,MORTGAGE,56700.0,18.84,0
19600, 36 months,15.65,3,11,MORTGAGE,67499.0,13.58,1
8000, 36 months,6.62,6,8,MORTGAGE,55000.0,17.02,0
20000, 36 months,13.43,4,5,MORTGAGE,98000.0,10.26,1
4950, 36 months,8.9,6,4,RENT,15000.0,14.96,0
2000, 60 months,18.25,1,3,RENT,37440.0,8.08,1
25000, 60 months,19.29,2,3,RENT,110000.0,9.27,1
17500, 36 months,13.11,5,10,RENT,40000.0,29.82,1
16000, 36 months,6.03,6,7,MORTGAGE,109000.0,12.45,0
10000, 36 months,13.68,4,1,RENT,48000.0,10.3,1
15000, 60 months,13.43,4,11,MORTGAGE,43000.0,16.94,1
10000, 36 months,15.1,4,11,RENT,100000.0,9.4,1
29700, 60 months,21.0,2,8,RENT,81000.0,24.33,1
12000, 36 months,12.69,5,6,RENT,80000.0,18.34,0
16000, 36 months,11.86,3,1,OWN,86400.0,15.1,1
9000, 36 months,7.66,6,4,MORTGAGE,86400.0,3.85,1
9000, 36 months,10.65,5,10,MORTGAGE,74000.0,8.89,0
15000, 60 months,20.99,1,3,RENT,88000.0,9.63,0
6000, 36 months,7.9,6,11,RENT,53000.0,16.42,0
10000, 36 months,7.49,6,3,MORTGAGE,94000.0,21.35,0
18500, 60 months,24.08,1,10,RENT,53500.0,14.69,1
26375, 60 months,22.2,2,9,MORTGAGE,60314.0,15.38,1
6000, 60 months,14.91,3,4,RENT,140000.0,4.23,1
11200, 60 months,19.2,3,8,MORTGAGE,70000.0,12.86,1
17000, 36 months,10.65,5,11,MORTGAGE,72000.0,16.12,0
5000, 36 months,12.69,5,3,RENT,33000.0,14.8,0
3000, 36 months,7.9,6,4,MORTGAGE,75000.0,9.09,0
15075, 36 months,6.03,6,9,MORTGAGE,62000.0,12.99,0
12000, 36 months,17.27,3,5,RENT,50000.0,18.77,0
6000, 36 months,8.9,6,0,OWN,36000.0,20.27,0
6350, 36 months,7.51,6,8,MORTGAGE,35360.0,9.94,0
20000, 60 months,17.06,2,9,RENT,125000.0,13.81,1
7450, 36 months,15.99,3,10,RENT,80000.0,14.22,0
28000, 36 months,7.9,6,11,RENT,111000.0,16.36,0
12000, 60 months,21.15,2,11,MORTGAGE,90000.0,15.77,1
10000, 36 months,13.24,3,11,RENT,102000.0,7.31,1
2400, 36 months,12.69,5,5,MORTGAGE,59393.0,13.7,0
8000, 36 months,8.49,6,2,MORTGAGE,96000.0,15.81,1
6000, 36 months,10.99,5,4,RENT,41000.0,0.0,0
19750, 60 months,18.25,3,11,RENT,40000.0,22.65,0
22000, 36 months,7.9,6,9,MORTGAGE,140000.0,14.68,0
15000, 36 months,10.37,5,5,RENT,50172.0,21.79,1
14000, 36 months,12.42,5,3,MORTGAGE,210000.0,9.9,0
9600, 36 months,10.99,5,5,RENT,33504.0,14.54,0
10000, 36 months,15.99,3,5,MORTGAGE,36000.0,21.6,1
6000, 36 months,7.9,6,1,RENT,57000.0,8.61,0
4400, 36 months,11.49,5,8,MORTGAGE,62690.0,12.81,0
3900, 36 months,14.79,4,1,RENT,20400.0,5.88,0
18400, 36 months,9.91,5,4,RENT,62500.0,13.75,0
12000, 60 months,18.39,2,11,MORTGAGE,105000.0,15.79,0
6000, 36 months,15.58,3,10,MORTGAGE,65827.0,9.24,1
9000, 36 months,13.68,4,3,MORTGAGE,60000.0,2.8,1
10000, 36 months,11.99,5,7,MORTGAGE,40000.0,23.04,1
13000, 36 months,10.65,5,11,MORTGAGE,50000.0,20.11,0
2200, 36 months,8.49,6,4,MORTGAGE,40000.0,19.23,0
9250, 36 months,14.65,4,1,RENT,40000.0,24.96,0
15000, 36 months,11.71,5,11,MORTGAGE,100000.0,16.76,0
10000, 60 months,20.99,1,11,MORTGAGE,65000.0,13.77,0
17050, 36 months,14.27,4,8,MORTGAGE,40800.0,20.38,0
10800, 36 months,11.12,5,3,RENT,39996.0,24.51,1
17450, 36 months,6.62,6,11,MORTGAGE,57188.0,23.4,0
4800, 36 months,12.99,4,5,MORTGAGE,128000.0,7.84,0
11100, 36 months,6.03,6,6,RENT,75000.0,1.41,0
8000, 36 months,16.78,4,10,RENT,29000.0,24.29,1
6000, 36 months,5.99,6,7,MORTGAGE,24996.0,17.62,0
8500, 36 months,10.99,5,11,MORTGAGE,54000.0,24.6,0
8000, 36 months,16.77,3,11,MORTGAGE,60000.0,12.06,0
5200, 36 months,11.71,5,5,RENT,54000.0,5.58,0
18000, 36 months,13.67,5,9,MORTGAGE,48902.0,19.95,1
16000, 60 months,10.99,5,11,MORTGAGE,82000.0,6.44,0
35000, 36 months,14.27,4,5,RENT,160000.0,9.43,0
12375, 36 months,17.76,3,3,RENT,36000.0,10.9,1
5000, 36 months,8.9,6,7,RENT,33000.0,16.47,0
12000, 36 months,11.99,5,11,RENT,92000.0,9.87,1
8600, 36 months,15.99,3,11,RENT,35000.0,2.88,0
6000, 36 months,15.88,4,11,MORTGAGE,75000.0,18.42,1
14000, 36 months,7.91,6,3,MORTGAGE,320000.0,5.23,0
6000, 36 months,8.49,6,4,MORTGAGE,52000.0,10.27,0
6000, 36 months,12.42,5,6,RENT,42000.0,16.66,0
3000, 60 months,12.99,4,1,RENT,35000.0,15.09,0
8000, 60 months,15.21,3,6,RENT,29000.0,21.43,1
6000, 36 months,15.27,4,6,RENT,29000.0,2.77,0
6000, 60 months,25.28,1,2,MORTGAGE,95000.0,5.67,1
35000, 36 months,20.2,3,2,RENT,200000.0,25.46,1
10000, 36 months,14.27,4,1,RENT,40992.0,17.54,0
5000, 36 months,7.51,6,11,MORTGAGE,45000.0,12.37,0
4400, 36 months,10.99,5,8,MORTGAGE,37000.0,13.65,0
35000, 60 months,25.28,1,0,MORTGAGE,171000.0,18.71,1
3200, 36 months,6.99,6,7,MORTGAGE,48000.0,11.1,0
32875, 60 months,17.1,4,3,MORTGAGE,75000.0,10.08,1
6800, 36 months,13.49,4,6,MORTGAGE,60635.0,4.35,0
24000, 60 months,17.58,3,11,MORTGAGE,110000.0,20.96,1
11000, 36 months,15.68,2,11,RENT,70000.0,14.97,1
15000, 36 months,16.29,3,6,OWN,50000.0,22.44,0
6000, 36 months,7.9,6,8,MORTGAGE,80000.0,8.87,0
12500, 36 months,7.49,6,9,MORTGAGE,85000.0,9.43,0
3600, 36 months,15.23,4,9,RENT,160000.0,20.13,0
4775, 36 months,7.49,6,2,MORTGAGE,57000.0,18.6,1
12100, 60 months,17.27,3,4,RENT,50000.0,11.5,0
2500, 36 months,13.22,4,7,MORTGAGE,31323.0,14.56,1
35000, 60 months,15.99,3,6,RENT,90000.0,5.08,0
4400, 36 months,15.62,3,0,RENT,59976.0,0.5,0
3000, 36 months,5.42,6,2,RENT,68000.0,10.27,0
9250, 60 months,15.21,3,11,MORTGAGE,50000.0,18.79,1
9000, 36 months,13.05,5,11,MORTGAGE,155500.0,3.65,1
7600, 36 months,12.84,4,4,RENT,45000.0,0.0,1
25000, 60 months,11.49,5,11,MORTGAGE,73703.0,27.01,0
4000, 36 months,14.98,4,2,OWN,36000.0,26.33,1
6000, 36 months,19.52,3,1,RENT,100000.0,14.88,1
13000, 36 months,12.42,5,1,MORTGAGE,90000.0,13.34,0
3000, 36 months,10.99,5,11,RENT,67000.0,20.96,0
4000, 60 months,17.19,2,0,MORTGAGE,27600.0,12.35,1
15000, 36 months,18.55,3,11,RENT,52000.0,10.96,1
6000, 36 months,14.27,4,11,MORTGAGE,94800.0,24.53,0
24000, 60 months,21.67,1,2,MORTGAGE,122400.0,9.98,1
12000, 36 months,17.88,2,3,MORTGAGE,57600.0,18.52,1
23000, 36 months,6.17,6,11,MORTGAGE,98000.0,20.85,1
4000, 36 months,10.99,5,11,MORTGAGE,55000.0,18.35,0
15250, 60 months,11.99,5,4,RENT,30000.0,26.08,1
30000, 60 months,11.71,5,7,MORTGAGE,150000.0,12.61,0
35000, 60 months,11.71,5,7,MORTGAGE,75000.0,11.41,0
23800, 60 months,16.78,4,3,MORTGAGE,59000.0,16.37,1
1000, 36 months,10.99,5,4,RENT,26400.0,22.59,0
11200, 60 months,16.2,4,1,RENT,50000.0,8.88,1
8400, 36 months,13.57,4,1,RENT,50000.0,5.78,1
13000, 36 months,11.71,5,11,RENT,120000.0,3.41,0
22700, 60 months,22.95,1,7,MORTGAGE,50500.0,24.57,1
2000, 36 months,12.42,5,1,RENT,30000.0,15.68,0
5000, 36 months,14.84,3,8,RENT,38436.0,1.12,1
11200, 36 months,16.89,3,6,MORTGAGE,186600.0,14.44,0
9000, 36 months,17.1,4,9,MORTGAGE,74000.0,7.9,1
30750, 36 months,20.5,2,9,RENT,69000.0,24.3,1
8000, 36 months,13.49,4,11,RENT,71000.0,14.79,0
15000, 36 months,17.1,4,0,MORTGAGE,60000.0,26.54,1
15000, 36 months,8.9,6,11,MORTGAGE,95000.0,16.79,1
14675, 60 months,11.49,5,2,RENT,28000.0,23.1,1
12800, 36 months,10.65,5,6,MORTGAGE,52000.0,9.62,0
12175, 36 months,14.33,4,6,RENT,35000.0,16.97,1
12000, 36 months,5.99,6,9,MORTGAGE,198000.0,9.24,0
10000, 36 months,8.49,6,11,RENT,26000.0,21.65,0
7000, 60 months,11.11,5,3,OWN,36000.0,8.2,1
2000, 36 months,7.49,6,10,MORTGAGE,23652.0,9.94,0
8000, 36 months,11.49,5,4,RENT,21600.0,1.67,0
14000, 36 months,6.03,6,7,MORTGAGE,104800.0,9.0,0
1000, 36 months,14.79,4,5,RENT,33000.0,23.75,0
7000, 36 months,14.22,4,4,RENT,35654.0,13.29,1
9600, 36 months,5.99,6,7,RENT,43200.0,8.03,1
5000, 36 months,16.02,3,3,RENT,40800.0,0.74,1
4900, 36 months,6.03,6,11,MORTGAGE,77000.0,4.82,0
3000, 36 months,14.65,4,4,RENT,36000.0,12.7,1
12000, 36 months,18.43,1,2,MORTGAGE,32000.0,0.0,1
12000, 36 months,11.71,5,4,RENT,46000.0,21.42,0
11000, 36 months,9.91,5,6,MORTGAGE,74000.0,18.24,0
21200, 60 months,17.56,3,2,MORTGAGE,71000.0,18.08,1
11000, 36 months,10.99,5,11,MORTGAGE,39500.0,20.23,1
4500, 36 months,10.99,5,3,RENT,39000.0,14.34,1
3500, 36 months,11.99,5,11,RENT,66504.0,10.99,0
13225, 60 months,19.69,2,11,MORTGAGE,40000.0,24.33,1
6000, 36 months,14.27,4,7,MORTGAGE,45000.0,17.55,0
9000, 36 months,13.68,4,7,MORTGAGE,70000.0,12.86,1
8000, 60 months,17.49,3,1,MORTGAGE,50000.0,11.69,0
20000, 60 months,16.24,4,11,OWN,64434.0,23.52,1
12000, 36 months,13.68,4,3,RENT,41000.0,21.83,1
21000, 60 months,10.99,5,5,RENT,92000.0,5.97,1
1500, 36 months,8.0,6,3,RENT,24840.0,14.73,1
15000, 60 months,17.99,2,1,MORTGAGE,61000.0,13.5,0
7800, 36 months,10.59,5,4,MORTGAGE,26000.0,0.69,0
3600, 36 months,12.69,5,6,RENT,80000.0,7.27,0
3000, 36 months,19.97,3,11,RENT,62000.0,6.5,1
32250, 60 months,19.42,2,4,MORTGAGE,64480.0,20.99,0
8800, 36 months,12.42,5,4,RENT,42000.0,0.43,0
12000, 36 months,12.35,5,10,RENT,65000.0,23.02,1
15000, 60 months,13.99,4,3,MORTGAGE,60000.0,18.9,1
5000, 36 months,8.49,6,3,RENT,12000.0,6.6,1
3500, 36 months,6.99,6,9,MORTGAGE,72000.0,22.2,0
5000, 36 months,15.57,3,8,MORTGAGE,160000.0,15.77,1
17400, 60 months,22.35,1,1,RENT,211000.0,17.64,0
9000, 36 months,6.03,6,6,RENT,65000.0,15.03,0
1650, 36 months,13.62,3,6,MORTGAGE,68000.0,5.61,1
2875, 36 months,15.23,4,3,RENT,28000.0,24.9,0
4200, 36 months,8.9,6,5,RENT,47500.0,12.4,0
8875, 36 months,14.27,4,4,OWN,30000.0,14.64,0
9000, 36 months,8.49,6,8,MORTGAGE,50000.0,6.98,0
12000, 60 months,12.99,4,0,MORTGAGE,60000.0,26.4,0
16425, 36 months,7.9,6,11,MORTGAGE,79536.0,20.81,0
8500, 60 months,20.53,0,8,RENT,23000.0,12.73,1
7000, 36 months,7.49,6,11,RENT,62000.0,19.99,0
5500, 36 months,7.49,6,0,MORTGAGE,34200.0,18.63,0
1000, 36 months,9.99,5,5,RENT,48000.0,8.8,0
10000, 60 months,15.22,4,11,MORTGAGE,59460.0,25.73,1
13000, 36 months,12.42,5,1,RENT,50000.0,18.26,0
10800, 60 months,17.19,2,5,MORTGAGE,75000.0,14.32,1
14700, 36 months,5.99,6,11,RENT,37000.0,10.77,0
5000, 36 months,15.23,4,3,RENT,50000.0,3.72,1
10000, 36 months,10.99,5,11,MORTGAGE,28000.0,15.6,0
15000, 36 months,6.99,6,7,MORTGAGE,46000.0,1.07,0
20000, 36 months,12.42,5,8,RENT,77000.0,20.06,0
3600, 36 months,7.49,6,1,MORTGAGE,80004.0,8.16,0
12000, 36 months,10.99,5,11,MORTGAGE,78000.0,18.05,0
6000, 36 months,13.49,4,1,RENT,30000.0,10.8,0
5525, 36 months,6.99,6,11,MORTGAGE,67200.0,18.98,0
1000, 36 months,16.29,3,2,RENT,14400.0,15.0,1
10625, 36 months,14.79,4,11,RENT,34000.0,24.42,0
10000, 60 months,19.41,1,2,MORTGAGE,52000.0,12.53,1
8000, 36 months,12.42,5,9,MORTGAGE,47000.0,24.92,0
15000, 36 months,11.83,5,4,MORTGAGE,182496.0,9.26,1
1000, 36 months,16.29,3,11,MORTGAGE,32000.0,19.95,0
10000, 36 months,11.71,5,11,OWN,180000.0,14.75,0
7200, 36 months,12.69,5,7,RENT,30000.0,19.52,1
16000, 36 months,9.71,5,11,MORTGAGE,100000.0,16.37,1
10000, 36 months,7.51,6,4,RENT,33000.0,9.75,0
8000, 60 months,12.68,4,11,MORTGAGE,139000.0,18.78,1
10200, 60 months,17.88,2,3,RENT,30000.0,18.48,1
20000, 60 months,15.96,4,4,MORTGAGE,70000.0,6.87,0
16675, 60 months,11.71,5,8,MORTGAGE,72000.0,8.68,0
3000, 36 months,7.9,6,11,MORTGAGE,65000.0,4.89,1
8325, 36 months,9.67,5,9,RENT,24000.0,11.7,1
33000, 36 months,9.99,5,7,MORTGAGE,67600.0,12.98,0
1800, 36 months,14.27,4,1,RENT,57000.0,7.22,0
14850, 60 months,21.6,2,6,MORTGAGE,42000.0,19.41,1
15000, 36 months,10.2,5,1,MORTGAGE,100000.0,7.93,1
15000, 36 months,6.03,6,10,MORTGAGE,400000.0,2.84,0
3900, 36 months,5.99,6,0,MORTGAGE,20112.0,4.53,0
8000, 36 months,19.52,3,11,RENT,25000.0,24.53,1
7000, 36 months,10.99,5,11,RENT,37000.0,23.29,1
20000, 36 months,16.77,3,6,RENT,53000.0,11.64,1
9975, 36 months,16.29,3,3,RENT,79000.0,23.79,0
15000, 36 months,12.22,4,6,MORTGAGE,57000.0,22.76,1
11200, 36 months,11.99,5,2,RENT,30809.0,20.14,0
9525, 36 months,11.66,4,2,MORTGAGE,60417.0,19.58,1
10000, 36 months,17.56,3,4,RENT,100000.0,19.69,1
20250, 60 months,16.78,4,11,RENT,52000.0,22.32,1
4000, 36 months,12.21,5,3,RENT,39000.0,24.98,1
12000, 36 months,7.49,6,3,MORTGAGE,96000.0,12.29,0
2000, 36 months,13.99,4,1,MORTGAGE,24960.0,17.07,0
5500, 60 months,13.23,4,6,MORTGAGE,24000.0,22.75,1
20000, 60 months,11.49,5,11,MORTGAGE,70000.0,19.66,0
